ctable,country,year,isic,isiccomb,value,utable,source,unit
14,840,2005,2912,2912,1000,14,1,$
14,840,2005,2913,2913,1000,14,1,$
14,840,2005,2914,2914,1000,14,1,$
14,840,2005,2915,2915,1000,14,1,$
14,840,2005,2919,2919,1000,14,1,$
14,840,2005,292,292,1000,14,1,$
14,840,2005,2921,2921,1000,14,1,$
14,840,2005,2922,2922,1000,14,1,$
14,840,2005,2923,2923,1000,14,1,$
14,840,2005,2924,2924,1000,14,1,$
14,840,2005,2925,2925,NA,14,0,$
14,840,2005,2926,2926,NA,14,0,$
14,840,2005,2927,2927,1000,14,1,$
14,840,2005,2929,2929,1000,14,1,$
14,840,2005,2930,2930,1000,14,1,$
14,840,2005,3000,3000,1000,14,1,$
14,840,2005,3110,3110,1000,14,1,$
14,840,2005,3120,3120,1000,14,1,$
14,840,2005,3130,3130,1000,14,1,$
14,840,2005,3140,3140,1000,14,1,$
14,840,2005,3150,3150,1000,14,1,$
14,840,2005,3190,3190,1000,14,1,$
14,840,2005,3210,3210,1000,14,1,$
14,840,2005,3220,3220,1000,14,1,$
14,840,2005,3230,3230,1000,14,1,$
14,840,2005,331,331,1000,14,1,$
14,840,2005,3311,3311,1000,14,1,$
14,840,2005,3312,3312,1000,14,1,$
14,840,2005,3313,3313,1000,14,1,$
14,840,2005,3320,3320,1000,14,1,$
14,840,2005,3330,3330,1000,14,1,$
14,840,2005,3410,3410,1000,14,1,$
14,840,2005,3420,3420,1000,14,1,$
14,840,2005,3430,3430,1000,14,1,$
14,840,2005,351,351,1000,14,1,$
14,840,2005,3511,3511,1000,14,1,$
14,840,2005,3512,3512,1000,14,1,$
14,840,2005,3520,3520,1000,14,1,$
14,840,2005,3530,3530,1000,14,1,$
14,840,2005,359,359,1000,14,1,$
14,840,2005,3591,3591,1000,14,1,$
14,840,2005,3592,3592,NA,14,0,$
14,840,2005,3599,3599,NA,14,0,$
14,840,2005,3610,3610,1000,14,1,$
14,840,2005,369,369,1000,14,1,$
14,840,2005,3691,3691,1000,14,1,$
14,840,2005,3692,3692,1000,14,1,$
14,840,2005,3693,3693,1000,14,1,$
14,840,2005,3694,3694,1000,14,1,$
14,840,2005,3699,3699,1000,14,1,$
14,840,2005,3710,3710,NA,14,0,$
14,840,2005,3720,3720,NA,14,0,$
14,840,2006,151,151,1000,14,1,$
14,840,2006,1511,1511,1000,14,1,$
14,840,2006,1512,1512,1000,14,1,$
14,840,2006,1513,1513,1000,14,1,$
14,840,2006,1514,1514,1000,14,1,$
14,840,2006,1520,1520,1000,14,1,$
14,840,2006,153,153,1000,14,1,$
14,840,2006,1531,1531,1000,14,1,$
14,840,2006,1532,1532,1000,14,1,$
14,840,2006,1533,1533,1000,14,1,$
14,840,2006,154,154,1000,14,1,$
14,840,2006,1541,1541,1000,14,1,$
14,840,2006,1542,1542,1000,14,1,$
14,840,2006,1543,1543,1000,14,1,$
14,840,2006,1544,1544,NA,14,0,$
14,840,2006,1549,1549,1000,14,1,$
14,840,2006,155,155,1000,14,1,$
14,840,2006,1551,1551,1000,14,1,$
14,840,2006,1552,1552,1000,14,1,$
14,840,2006,1553,1553,1000,14,1,$
14,840,2006,1554,1554,1000,14,1,$
14,840,2006,1600,1600,1000,14,1,$
14,840,2006,171,171,1000,14,1,$
14,840,2006,1711,1711,1000,14,1,$
14,840,2006,1712,1712,1000,14,1,$
14,840,2006,172,172,1000,14,1,$
14,840,2006,1721,1721,1000,14,1,$
14,840,2006,1722,1722,1000,14,1,$
14,840,2006,1723,1723,1000,14,1,$
14,840,2006,1729,1729,1000,14,1,$
14,840,2006,1730,1730,1000,14,1,$
14,840,2006,1810,1810,1000,14,1,$
14,840,2006,1820,1820,NA,14,0,$
14,840,2006,191,191,1000,14,1,$
14,840,2006,1911,1911,1000,14,1,$
14,840,2006,1912,1912,1000,14,1,$
14,840,2006,1920,1920,1000,14,1,$
14,840,2006,2010,2010,1000,14,1,$
14,840,2006,202,202,1000,14,1,$
14,840,2006,2021,2021,1000,14,1,$
14,840,2006,2022,2022,1000,14,1,$
14,840,2006,2023,2023,1000,14,1,$
14,840,2006,2029,2029,1000,14,1,$
14,840,2006,210,210,1000,14,1,$
14,840,2006,2101,2101,1000,14,1,$
14,840,2006,2102,2102,1000,14,1,$
14,840,2006,2109,2109,1000,14,1,$
14,840,2006,221,221,NA,14,0,$
14,840,2006,2211,2211,NA,14,0,$
14,840,2006,2212,2212,NA,14,0,$
14,840,2006,2213,2213,NA,14,0,$
14,840,2006,2219,2219,NA,14,0,$
14,840,2006,222,222,1000,14,1,$
14,840,2006,2221,2221,1000,14,1,$
14,840,2006,2222,2222,1000,14,1,$
14,840,2006,2230,2230,1000,14,1,$
14,840,2006,2310,2310,NA,14,0,$
14,840,2006,2320,2320,1000,14,1,$
14,840,2006,2330,2330,NA,14,0,$
14,840,2006,241,241,1000,14,1,$
14,840,2006,2411,2411,1000,14,1,$
14,840,2006,2412,2412,1000,14,1,$
14,840,2006,2413,2413,1000,14,1,$
14,840,2006,242,242,1000,14,1,$
14,840,2006,2421,2421,1000,14,1,$
14,840,2006,2422,2422,1000,14,1,$
14,840,2006,2423,2423,1000,14,1,$
14,840,2006,2424,2424,1000,14,1,$
14,840,2006,2429,2429,1000,14,1,$
14,840,2006,2430,2430,1000,14,1,$
14,840,2006,251,251,1000,14,1,$
14,840,2006,2511,2511,1000,14,1,$
14,840,2006,2519,2519,1000,14,1,$
14,840,2006,2520,2520,1000,14,1,$
14,840,2006,2610,2610,1000,14,1,$
14,840,2006,269,269,1000,14,1,$
14,840,2006,2691,2691,1000,14,1,$
14,840,2006,2692,2692,1000,14,1,$
14,840,2006,2693,2693,1000,14,1,$
14,840,2006,2694,2694,1000,14,1,$
14,840,2006,2695,2695,1000,14,1,$
14,840,2006,2696,2696,1000,14,1,$
14,840,2006,2699,2699,1000,14,1,$
14,840,2006,2710,2710,1000,14,1,$
14,840,2006,2720,2720,1000,14,1,$
14,840,2006,273,273,1000,14,1,$
14,840,2006,2731,2731,1000,14,1,$
14,840,2006,2732,2732,1000,14,1,$
14,840,2006,281,281,1000,14,1,$
14,840,2006,2811,2811,1000,14,1,$
14,840,2006,2812,2812,1000,14,1,$
14,840,2006,2813,2813,1000,14,1,$
14,840,2006,289,289,1000,14,1,$
14,840,2006,2891,2891,1000,14,1,$
14,840,2006,2892,2892,1000,14,1,$
14,840,2006,2893,2893,1000,14,1,$
14,840,2006,2899,2899,1000,14,1,$
14,840,2006,291,291,1000,14,1,$
14,840,2006,2911,2911,1000,14,1,$
14,840,2006,2912,2912,1000,14,1,$
14,840,2006,2913,2913,1000,14,1,$
14,840,2006,2914,2914,1000,14,1,$
14,840,2006,2915,2915,1000,14,1,$
14,840,2006,2919,2919,1000,14,1,$
14,840,2006,292,292,1000,14,1,$
14,840,2006,2921,2921,1000,14,1,$
14,840,2006,2922,2922,1000,14,1,$
14,840,2006,2923,2923,1000,14,1,$
14,840,2006,2924,2924,1000,14,1,$
14,840,2006,2925,2925,NA,14,0,$
14,840,2006,2926,2926,NA,14,0,$
14,840,2006,2927,2927,1000,14,1,$
14,840,2006,2929,2929,1000,14,1,$
14,840,2006,2930,2930,1000,14,1,$
14,840,2006,3000,3000,1000,14,1,$
14,840,2006,3110,3110,1000,14,1,$
14,840,2006,3120,3120,1000,14,1,$
14,840,2006,3130,3130,1000,14,1,$
14,840,2006,3140,3140,1000,14,1,$
14,840,2006,3150,3150,1000,14,1,$
14,840,2006,3190,3190,1000,14,1,$
14,840,2006,3210,3210,1000,14,1,$
14,840,2006,3220,3220,1000,14,1,$
14,840,2006,3230,3230,1000,14,1,$
14,840,2006,331,331,1000,14,1,$
14,840,2006,3311,3311,1000,14,1,$
14,840,2006,3312,3312,1000,14,1,$
14,840,2006,3313,3313,1000,14,1,$
14,840,2006,3320,3320,1000,14,1,$
14,840,2006,3330,3330,1000,14,1,$
14,840,2006,3410,3410,1000,14,1,$
14,840,2006,3420,3420,1000,14,1,$
14,840,2006,3430,3430,1000,14,1,$
14,840,2006,351,351,1000,14,1,$
14,840,2006,3511,3511,1000,14,1,$
14,840,2006,3512,3512,1000,14,1,$
14,840,2006,3520,3520,1000,14,1,$
14,840,2006,3530,3530,1000,14,1,$
14,840,2006,359,359,1000,14,1,$
14,840,2006,3591,3591,1000,14,1,$
14,840,2006,3592,3592,NA,14,0,$
14,840,2006,3599,3599,NA,14,0,$
14,840,2006,3610,3610,1000,14,1,$
14,840,2006,369,369,1000,14,1,$
14,840,2006,3691,3691,1000,14,1,$
14,840,2006,3692,3692,1000,14,1,$
14,840,2006,3693,3693,1000,14,1,$
14,840,2006,3694,3694,1000,14,1,$
14,840,2006,3699,3699,1000,14,1,$
14,840,2006,3710,3710,NA,14,0,$
14,840,2006,3720,3720,NA,14,0,$
14,840,2007,151,151,1000,14,1,$
14,840,2007,1511,1511,1000,14,1,$
14,840,2007,1512,1512,1000,14,1,$
14,840,2007,1513,1513,1000,14,1,$
14,840,2007,1514,1514,1000,14,1,$
14,840,2007,1520,1520,1000,14,1,$
14,840,2007,153,153,1000,14,1,$
14,840,2007,1531,1531,1000,14,1,$
14,840,2007,1532,1532,1000,14,1,$
14,840,2007,1533,1533,1000,14,1,$
14,840,2007,154,154,1000,14,1,$
14,840,2007,1541,1541,1000,14,1,$
14,840,2007,1542,1542,1000,14,1,$
14,840,2007,1543,1543,1000,14,1,$
14,840,2007,1544,1544,NA,14,0,$
14,840,2007,1549,1549,1000,14,1,$
14,840,2007,155,155,1000,14,1,$
14,840,2007,1551,1551,1000,14,1,$
14,840,2007,1552,1552,1000,14,1,$
14,840,2007,1553,1553,1000,14,1,$
14,840,2007,1554,1554,1000,14,1,$
14,840,2007,1600,1600,1000,14,1,$
14,840,2007,171,171,1000,14,1,$
14,840,2007,1711,1711,1000,14,1,$
14,840,2007,1712,1712,1000,14,1,$
14,840,2007,172,172,1000,14,1,$
14,840,2007,1721,1721,1000,14,1,$
14,840,2007,1722,1722,1000,14,1,$
14,840,2007,1723,1723,1000,14,1,$
14,840,2007,1729,1729,1000,14,1,$
14,840,2007,1730,1730,1000,14,1,$
14,840,2007,1810,1810,1000,14,1,$
14,840,2007,1820,1820,NA,14,0,$
14,840,2007,191,191,1000,14,1,$
14,840,2007,1911,1911,1000,14,1,$
14,840,2007,1912,1912,1000,14,1,$
14,840,2007,1920,1920,1000,14,1,$
14,840,2007,2010,2010,1000,14,1,$
14,840,2007,202,202,1000,14,1,$
14,840,2007,2021,2021,1000,14,1,$
14,840,2007,2022,2022,1000,14,1,$
14,840,2007,2023,2023,1000,14,1,$
14,840,2007,2029,2029,1000,14,1,$
14,840,2007,210,210,1000,14,1,$
14,840,2007,2101,2101,1000,14,1,$
14,840,2007,2102,2102,1000,14,1,$
14,840,2007,2109,2109,1000,14,1,$
14,840,2007,221,221,NA,14,0,$
14,840,2007,2211,2211,NA,14,0,$
14,840,2007,2212,2212,NA,14,0,$
14,840,2007,2213,2213,NA,14,0,$
14,840,2007,2219,2219,NA,14,0,$
14,840,2007,222,222,1000,14,1,$
14,840,2007,2221,2221,1000,14,1,$
14,840,2007,2222,2222,1000,14,1,$
14,840,2007,2230,2230,1000,14,1,$
14,840,2007,2310,2310,NA,14,0,$
14,840,2007,2320,2320,1000,14,1,$
14,840,2007,2330,2330,NA,14,0,$
14,840,2007,241,241,1000,14,1,$
14,840,2007,2411,2411,1000,14,1,$
14,840,2007,2412,2412,1000,14,1,$
14,840,2007,2413,2413,1000,14,1,$
14,840,2007,242,242,1000,14,1,$
14,840,2007,2421,2421,1000,14,1,$
14,840,2007,2422,2422,1000,14,1,$
14,840,2007,2423,2423,1000,14,1,$
14,840,2007,2424,2424,1000,14,1,$
14,840,2007,2429,2429,1000,14,1,$
14,840,2007,2430,2430,1000,14,1,$
14,840,2007,251,251,1000,14,1,$
14,840,2007,2511,2511,1000,14,1,$
14,840,2007,2519,2519,1000,14,1,$
14,840,2007,2520,2520,1000,14,1,$
14,840,2007,2610,2610,1000,14,1,$
14,840,2007,269,269,1000,14,1,$
14,840,2007,2691,2691,1000,14,1,$
14,840,2007,2692,2692,1000,14,1,$
14,840,2007,2693,2693,1000,14,1,$
14,840,2007,2694,2694,1000,14,1,$
14,840,2007,2695,2695,1000,14,1,$
14,840,2007,2696,2696,1000,14,1,$
14,840,2007,2699,2699,1000,14,1,$
14,840,2007,2710,2710,1000,14,1,$
14,840,2007,2720,2720,1000,14,1,$
14,840,2007,273,273,1000,14,1,$
14,840,2007,2731,2731,1000,14,1,$
14,840,2007,2732,2732,1000,14,1,$
14,840,2007,281,281,1000,14,1,$
14,840,2007,2811,2811,1000,14,1,$
14,840,2007,2812,2812,1000,14,1,$
14,840,2007,2813,2813,1000,14,1,$
14,840,2007,289,289,1000,14,1,$
14,840,2007,2891,2891,1000,14,1,$
14,840,2007,2892,2892,1000,14,1,$
14,840,2007,2893,2893,1000,14,1,$
14,840,2007,2899,2899,1000,14,1,$
14,840,2007,291,291,1000,14,1,$
14,840,2007,2911,2911,1000,14,1,$
14,840,2007,2912,2912,1000,14,1,$
14,840,2007,2913,2913,1000,14,1,$
14,840,2007,2914,2914,1000,14,1,$
14,840,2007,2915,2915,1000,14,1,$
14,840,2007,2919,2919,1000,14,1,$
14,840,2007,292,292,1000,14,1,$
14,840,2007,2921,2921,1000,14,1,$
14,840,2007,2922,2922,1000,14,1,$
14,840,2007,2923,2923,1000,14,1,$
14,840,2007,2924,2924,1000,14,1,$
14,840,2007,2925,2925,NA,14,0,$
14,840,2007,2926,2926,NA,14,0,$
14,840,2007,2927,2927,1000,14,1,$
14,840,2007,2929,2929,1000,14,1,$
14,840,2007,2930,2930,1000,14,1,$
14,840,2007,3000,3000,1000,14,1,$
14,840,2007,3110,3110,1000,14,1,$
14,840,2007,3120,3120,1000,14,1,$
14,840,2007,3130,3130,1000,14,1,$
14,840,2007,3140,3140,1000,14,1,$
14,840,2007,3150,3150,1000,14,1,$
14,840,2007,3190,3190,1000,14,1,$
14,840,2007,3210,3210,1000,14,1,$
14,840,2007,3220,3220,1000,14,1,$
14,840,2007,3230,3230,1000,14,1,$
14,840,2007,331,331,1000,14,1,$
14,840,2007,3311,3311,1000,14,1,$
14,840,2007,3312,3312,1000,14,1,$
14,840,2007,3313,3313,1000,14,1,$
14,840,2007,3320,3320,1000,14,1,$
14,840,2007,3330,3330,1000,14,1,$
14,840,2007,3410,3410,1000,14,1,$
14,840,2007,3420,3420,1000,14,1,$
14,840,2007,3430,3430,1000,14,1,$
14,840,2007,351,351,1000,14,1,$
14,840,2007,3511,3511,1000,14,1,$
14,840,2007,3512,3512,1000,14,1,$
14,840,2007,3520,3520,1000,14,1,$
14,840,2007,3530,3530,1000,14,1,$
14,840,2007,359,359,1000,14,1,$
14,840,2007,3591,3591,1000,14,1,$
14,840,2007,3592,3592,NA,14,0,$
14,840,2007,3599,3599,NA,14,0,$
14,840,2007,3610,3610,1000,14,1,$
14,840,2007,369,369,1000,14,1,$
14,840,2007,3691,3691,1000,14,1,$
14,840,2007,3692,3692,1000,14,1,$
14,840,2007,3693,3693,1000,14,1,$
14,840,2007,3694,3694,1000,14,1,$
14,840,2007,3699,3699,1000,14,1,$
14,840,2007,3710,3710,NA,14,0,$
14,840,2007,3720,3720,NA,14,0,$
14,840,2008,151,151,1000,14,1,$
14,840,2008,1511,1511,1000,14,1,$
14,840,2008,1512,1512,1000,14,1,$
14,840,2008,1513,1513,1000,14,1,$
14,840,2008,1514,1514,1000,14,1,$
14,840,2008,1520,1520,1000,14,1,$
14,840,2008,153,153,1000,14,1,$
14,840,2008,1531,1531,1000,14,1,$
14,840,2008,1532,1532,1000,14,1,$
14,840,2008,1533,1533,1000,14,1,$
14,840,2008,154,154,1000,14,1,$
14,840,2008,1541,1541,1000,14,1,$
14,840,2008,1542,1542,1000,14,1,$
14,840,2008,1543,1543,1000,14,1,$
14,840,2008,1544,1544,NA,14,0,$
14,840,2008,1549,1549,1000,14,1,$
14,840,2008,155,155,1000,14,1,$
14,840,2008,1551,1551,1000,14,1,$
14,840,2008,1552,1552,1000,14,1,$
14,840,2008,1553,1553,1000,14,1,$
14,840,2008,1554,1554,1000,14,1,$
14,840,2008,1600,1600,1000,14,1,$
14,840,2008,171,171,1000,14,1,$
14,840,2008,1711,1711,1000,14,1,$
14,840,2008,1712,1712,1000,14,1,$
14,840,2008,172,172,1000,14,1,$
14,840,2008,1721,1721,1000,14,1,$
14,840,2008,1722,1722,1000,14,1,$
14,840,2008,1723,1723,1000,14,1,$
14,840,2008,1729,1729,1000,14,1,$
14,840,2008,1730,1730,1000,14,1,$
14,840,2008,1810,1810,1000,14,1,$
14,840,2008,1820,1820,NA,14,0,$
14,840,2008,191,191,1000,14,1,$
14,840,2008,1911,1911,1000,14,1,$
14,840,2008,1912,1912,1000,14,1,$
14,840,2008,1920,1920,1000,14,1,$
14,840,2008,2010,2010,1000,14,1,$
14,840,2008,202,202,1000,14,1,$
14,840,2008,2021,2021,1000,14,1,$
14,840,2008,2022,2022,1000,14,1,$
14,840,2008,2023,2023,1000,14,1,$
14,840,2008,2029,2029,1000,14,1,$
14,840,2008,210,210,1000,14,1,$
14,840,2008,2101,2101,1000,14,1,$
14,840,2008,2102,2102,1000,14,1,$
14,840,2008,2109,2109,1000,14,1,$
14,840,2008,221,221,NA,14,0,$
14,840,2008,2211,2211,NA,14,0,$
14,840,2008,2212,2212,NA,14,0,$
14,840,2008,2213,2213,NA,14,0,$
14,840,2008,2219,2219,NA,14,0,$
14,840,2008,222,222,1000,14,1,$
14,840,2008,2221,2221,1000,14,1,$
14,840,2008,2222,2222,1000,14,1,$
14,840,2008,2230,2230,1000,14,1,$
14,840,2008,2310,2310,NA,14,0,$
14,840,2008,2320,2320,1000,14,1,$
14,840,2008,2330,2330,NA,14,0,$
14,840,2008,241,241,1000,14,1,$
14,840,2008,2411,2411,1000,14,1,$
14,840,2008,2412,2412,1000,14,1,$
14,840,2008,2413,2413,1000,14,1,$
14,840,2008,242,242,1000,14,1,$
14,840,2008,2421,2421,1000,14,1,$
14,840,2008,2422,2422,1000,14,1,$
14,840,2008,2423,2423,1000,14,1,$
14,840,2008,2424,2424,1000,14,1,$
14,840,2008,2429,2429,1000,14,1,$
14,840,2008,2430,2430,1000,14,1,$
14,840,2008,251,251,1000,14,1,$
14,840,2008,2511,2511,1000,14,1,$
14,840,2008,2519,2519,1000,14,1,$
14,840,2008,2520,2520,1000,14,1,$
14,840,2008,2610,2610,1000,14,1,$
14,840,2008,269,269,1000,14,1,$
14,840,2008,2691,2691,1000,14,1,$
14,840,2008,2692,2692,1000,14,1,$
14,840,2008,2693,2693,1000,14,1,$
14,840,2008,2694,2694,1000,14,1,$
14,840,2008,2695,2695,1000,14,1,$
14,840,2008,2696,2696,1000,14,1,$
14,840,2008,2699,2699,1000,14,1,$
14,840,2008,2710,2710,1000,14,1,$
14,840,2008,2720,2720,1000,14,1,$
14,840,2008,273,273,1000,14,1,$
14,840,2008,2731,2731,1000,14,1,$
14,840,2008,2732,2732,1000,14,1,$
14,840,2008,281,281,1000,14,1,$
14,840,2008,2811,2811,1000,14,1,$
14,840,2008,2812,2812,1000,14,1,$
14,840,2008,2813,2813,1000,14,1,$
14,840,2008,289,289,1000,14,1,$
14,840,2008,2891,2891,1000,14,1,$
14,840,2008,2892,2892,1000,14,1,$
14,840,2008,2893,2893,1000,14,1,$
14,840,2008,2899,2899,1000,14,1,$
14,840,2008,291,291,1000,14,1,$
14,840,2008,2911,2911,1000,14,1,$
14,840,2008,2912,2912,1000,14,1,$
14,840,2008,2913,2913,1000,14,1,$
14,840,2008,2914,2914,1000,14,1,$
14,840,2008,2915,2915,1000,14,1,$
14,840,2008,2919,2919,1000,14,1,$
14,840,2008,292,292,1000,14,1,$
14,840,2008,2921,2921,1000,14,1,$
14,840,2008,2922,2922,1000,14,1,$
14,840,2008,2923,2923,1000,14,1,$
14,840,2008,2924,2924,1000,14,1,$
14,840,2008,2925,2925,NA,14,0,$
14,840,2008,2926,2926,NA,14,0,$
14,840,2008,2927,2927,1000,14,1,$
14,840,2008,2929,2929,1000,14,1,$
14,840,2008,2930,2930,1000,14,1,$
14,840,2008,3000,3000,1000,14,1,$
14,840,2008,3110,3110,1000,14,1,$
14,840,2008,3120,3120,1000,14,1,$
14,840,2008,3130,3130,1000,14,1,$
14,840,2008,3140,3140,1000,14,1,$
14,840,2008,3150,3150,1000,14,1,$
14,840,2008,3190,3190,1000,14,1,$
14,840,2008,3210,3210,1000,14,1,$
14,840,2008,3220,3220,1000,14,1,$
14,840,2008,3230,3230,1000,14,1,$
14,840,2008,331,331,1000,14,1,$
14,840,2008,3311,3311,1000,14,1,$
14,840,2008,3312,3312,1000,14,1,$
14,840,2008,3313,3313,1000,14,1,$
14,840,2008,3320,3320,1000,14,1,$
14,840,2008,3330,3330,1000,14,1,$
14,840,2008,3410,3410,1000,14,1,$
14,840,2008,3420,3420,1000,14,1,$
14,840,2008,3430,3430,1000,14,1,$
14,840,2008,351,351,1000,14,1,$
14,840,2008,3511,3511,1000,14,1,$
14,840,2008,3512,3512,1000,14,1,$
14,840,2008,3520,3520,1000,14,1,$
14,840,2008,3530,3530,1000,14,1,$
14,840,2008,359,359,1000,14,1,$
14,840,2008,3591,3591,1000,14,1,$
14,840,2008,3592,3592,NA,14,0,$
14,840,2008,3599,3599,NA,14,0,$
14,840,2008,3610,3610,1000,14,1,$
14,840,2008,369,369,1000,14,1,$
14,840,2008,3691,3691,1000,14,1,$
14,840,2008,3692,3692,1000,14,1,$
14,840,2008,3693,3693,1000,14,1,$
14,840,2008,3694,3694,1000,14,1,$
14,840,2008,3699,3699,1000,14,1,$
14,840,2008,3710,3710,NA,14,0,$
14,840,2008,3720,3720,NA,14,0,$
14,840,2009,151,151,NA,14,0,$
14,840,2009,1511,1511,NA,14,0,$
14,840,2009,1512,1512,NA,14,0,$
14,840,2009,1513,1513,NA,14,0,$
14,840,2009,1514,1514,NA,14,0,$
14,840,2009,1520,1520,NA,14,0,$
14,840,2009,153,153,NA,14,0,$
14,840,2009,1531,1531,NA,14,0,$
14,840,2009,1532,1532,NA,14,0,$
14,840,2009,1533,1533,NA,14,0,$
14,840,2009,154,154,NA,14,0,$
14,840,2009,1541,1541,NA,14,0,$
14,840,2009,1542,1542,NA,14,0,$
14,840,2009,1543,1543,NA,14,0,$
14,840,2009,1544,1544,NA,14,0,$
14,840,2009,1549,1549,NA,14,0,$
14,840,2009,155,155,NA,14,0,$
14,840,2009,1551,1551,NA,14,0,$
14,840,2009,1552,1552,NA,14,0,$
14,840,2009,1553,1553,NA,14,0,$
14,840,2009,1554,1554,NA,14,0,$
14,840,2009,1600,1600,NA,14,0,$
14,840,2009,171,171,NA,14,0,$
14,840,2009,1711,1711,NA,14,0,$
14,840,2009,1712,1712,NA,14,0,$
14,840,2009,172,172,NA,14,0,$
14,840,2009,1721,1721,NA,14,0,$
14,840,2009,1722,1722,NA,14,0,$
14,840,2009,1723,1723,NA,14,0,$
14,840,2009,1729,1729,NA,14,0,$
14,840,2009,1730,1730,NA,14,0,$
14,840,2009,1810,1810,NA,14,0,$
14,840,2009,1820,1820,NA,14,0,$
14,840,2009,191,191,NA,14,0,$
14,840,2009,1911,1911,NA,14,0,$
14,840,2009,1912,1912,NA,14,0,$
14,840,2009,1920,1920,NA,14,0,$
14,840,2009,2010,2010,NA,14,0,$
14,840,2009,202,202,NA,14,0,$
14,840,2009,2021,2021,NA,14,0,$
14,840,2009,2022,2022,NA,14,0,$
14,840,2009,2023,2023,NA,14,0,$
14,840,2009,2029,2029,NA,14,0,$
14,840,2009,210,210,NA,14,0,$
14,840,2009,2101,2101,NA,14,0,$
14,840,2009,2102,2102,NA,14,0,$
14,840,2009,2109,2109,NA,14,0,$
14,840,2009,221,221,NA,14,0,$
14,840,2009,2211,2211,NA,14,0,$
14,840,2009,2212,2212,NA,14,0,$
14,840,2009,2213,2213,NA,14,0,$
14,840,2009,2219,2219,NA,14,0,$
14,840,2009,222,222,NA,14,0,$
14,840,2009,2221,2221,NA,14,0,$
14,840,2009,2222,2222,NA,14,0,$
14,840,2009,2230,2230,NA,14,0,$
14,840,2009,2310,2310,NA,14,0,$
14,840,2009,2320,2320,NA,14,0,$
14,840,2009,2330,2330,NA,14,0,$
14,840,2009,241,241,NA,14,0,$
14,840,2009,2411,2411,NA,14,0,$
14,840,2009,2412,2412,NA,14,0,$
14,840,2009,2413,2413,NA,14,0,$
14,840,2009,242,242,NA,14,0,$
14,840,2009,2421,2421,NA,14,0,$
14,840,2009,2422,2422,NA,14,0,$
14,840,2009,2423,2423,NA,14,0,$
14,840,2009,2424,2424,NA,14,0,$
14,840,2009,2429,2429,NA,14,0,$
14,840,2009,2430,2430,NA,14,0,$
14,840,2009,251,251,NA,14,0,$
14,840,2009,2511,2511,NA,14,0,$
14,840,2009,2519,2519,NA,14,0,$
14,840,2009,2520,2520,NA,14,0,$
14,840,2009,2610,2610,NA,14,0,$
14,840,2009,269,269,NA,14,0,$
14,840,2009,2691,2691,NA,14,0,$
14,840,2009,2692,2692,NA,14,0,$
14,840,2009,2693,2693,NA,14,0,$
14,840,2009,2694,2694,NA,14,0,$
14,840,2009,2695,2695,NA,14,0,$
14,840,2009,2696,2696,NA,14,0,$
14,840,2009,2699,2699,NA,14,0,$
14,840,2009,2710,2710,NA,14,0,$
14,840,2009,2720,2720,NA,14,0,$
14,840,2009,273,273,NA,14,0,$
14,840,2009,2731,2731,NA,14,0,$
14,840,2009,2732,2732,NA,14,0,$
14,840,2009,281,281,NA,14,0,$
14,840,2009,2811,2811,NA,14,0,$
14,840,2009,2812,2812,NA,14,0,$
14,840,2009,2813,2813,NA,14,0,$
14,840,2009,289,289,NA,14,0,$
14,840,2009,2891,2891,NA,14,0,$
14,840,2009,2892,2892,NA,14,0,$
14,840,2009,2893,2893,NA,14,0,$
14,840,2009,2899,2899,NA,14,0,$
14,840,2009,291,291,NA,14,0,$
14,840,2009,2911,2911,NA,14,0,$
14,840,2009,2912,2912,NA,14,0,$
14,840,2009,2913,2913,NA,14,0,$
14,840,2009,2914,2914,NA,14,0,$
14,840,2009,2915,2915,NA,14,0,$
14,840,2009,2919,2919,NA,14,0,$
14,840,2009,292,292,NA,14,0,$
14,840,2009,2921,2921,NA,14,0,$
14,840,2009,2922,2922,NA,14,0,$
14,840,2009,2923,2923,NA,14,0,$
14,840,2009,2924,2924,NA,14,0,$
14,840,2009,2925,2925,NA,14,0,$
14,840,2009,2926,2926,NA,14,0,$
14,840,2009,2927,2927,NA,14,0,$
14,840,2009,2929,2929,NA,14,0,$
14,840,2009,2930,2930,NA,14,0,$
14,840,2009,3000,3000,NA,14,0,$
14,840,2009,3110,3110,NA,14,0,$
14,840,2009,3120,3120,NA,14,0,$
14,840,2009,3130,3130,NA,14,0,$
14,840,2009,3140,3140,NA,14,0,$
14,840,2009,3150,3150,NA,14,0,$
14,840,2009,3190,3190,NA,14,0,$
14,840,2009,3210,3210,NA,14,0,$
14,840,2009,3220,3220,NA,14,0,$
14,840,2009,3230,3230,NA,14,0,$
14,840,2009,331,331,NA,14,0,$
14,840,2009,3311,3311,NA,14,0,$
14,840,2009,3312,3312,NA,14,0,$
14,840,2009,3313,3313,NA,14,0,$
14,840,2009,3320,3320,NA,14,0,$
14,840,2009,3330,3330,NA,14,0,$
14,840,2009,3410,3410,NA,14,0,$
14,840,2009,3420,3420,NA,14,0,$
14,840,2009,3430,3430,NA,14,0,$
14,840,2009,351,351,NA,14,0,$
14,840,2009,3511,3511,NA,14,0,$
14,840,2009,3512,3512,NA,14,0,$
14,840,2009,3520,3520,NA,14,0,$
14,840,2009,3530,3530,NA,14,0,$
14,840,2009,359,359,NA,14,0,$
